Occupation,Theme,Cosine_Similarity
Artist,Breaking free from convention,0.18687106920122454
Artist,Living life on one's own terms,0.1658076674024515
Artist,A spirit of independence,0.15328890229110195
Artist,Embracing the unconventional,0.222768730521982
Artist,Forging a unique path,0.17123753737995218
Artist,Unconstrained by rules or expectations,0.1405587067904937
Artist,A pioneer of new frontiers,0.23060453462028832
Artist,Synergy,0.17279280195788396
Artist,Solidarity,0.16970504424938568
Artist,Unity,0.23232668118953642
Artist,Belonging,0.19993790338637749
Artist,Fellowship,0.1599536596000668
Artist,Cooperation,0.15528509990283348
Artist,Harmony,0.23920870980662118
Artist,Altruism,0.15009559352162083
Artist,Togetherness,0.1817982818930151
Artist,Stronger together,0.18045687744912317
Artist,A sense of shared purpose,0.12488102233642093
Artist,Building bridges between people,0.16881436315275677
Artist,Working towards a common goal,0.12668728749058927
Artist,The power of collective action,0.12442499356855674
Artist,A network of support,0.1482602679610218
Artist,Fostering a sense of community,0.07608623404966841
Artist,Collaboration breeds innovation,0.18991099060853814
Artist,United by a common cause,0.18245019930685027
Artist,Celebrating diversity and inclusion,0.17096493756813486
Artist,Prestige,0.21714807661739877
Artist,Legacy,0.26050064016577795
Artist,Icon,0.39525909336669396
Artist,Esteem,0.21768437986135344
Artist,Tradition,0.21625828511427383
Artist,Reputation,0.22114152420506297
Artist,Eminence,0.22968537833604205
Artist,A respected pillar of society,0.18567481117444973
Artist,A cultural icon,0.3033610375063268
Artist,An enduring legacy,0.1672898645281718
Artist,The face of tradition,0.21158025408400052
Artist,A beacon of influence,0.20992828725363222
Artist,Creativity,0.33179925169961083
Artist,Pioneer,0.33726915013196307
Artist,Disruption,0.1667670827874049
Artist,Visionary,0.37500815528601344
Artist,Breakthrough,0.24892724806019378
Artist,Catalyst,0.24675948242581794
Artist,Transformation,0.31127617111344685
Artist,A trailblazer in new ideas,0.2457453328762429
Artist,Champion of creative solutions,0.2810200108921699
Artist,The spark behind transformation,0.17554099492247785
Artist,A disruptor of the status quo,0.2421896513455489
Artist,Inventing the future,0.1891730815325796
Artist,Expertise,0.2692121569633661
Artist,Diligence,0.13311640692148036
Artist,Efficiency,0.1765106154195323
Artist,Rigor,0.16105540692736012
Artist,Competence,0.18002615656323376
Artist,Craftsmanship,0.25962278563267593
Artist,Embodies technical excellence,0.26106248838950724
Artist,Driven by precision and care,0.20066682615800424
Artist,An exemplar of professional rigor,0.17220013086390235
Artist,Reliability personified,0.18519557433156064
Artist,Integrity,0.19751411109791758
Artist,Service,0.28979520947908266
Artist,Community,0.2438921915963863
Artist,Responsibility,0.1848918861793411
Artist,Fairness,0.16549438771944863
Artist,Stewardship,0.13099577614923455
Artist,A champion for the community,0.2229001485922373
Artist,Guided by a strong ethical compass,0.1667286536645408
Artist,A voice for the marginalized,0.2058770779860143
Artist,Embodies social responsibility,0.2096017601494788
Artist,Driven by compassion,0.1781565673107849
Artist,Adaptability,0.15694958352248628
Artist,Flexibility,0.15711403828761042
Artist,Endurance,0.14174493262275642
Artist,Thriving amid change,0.18011170301585025
Artist,Resilient under pressure,0.17762487926965004
Artist,Methodical,0.15927088648979293
Artist,Systematic,0.19150400916936675
Artist,Streamlined for success,0.142214829957171
Artist,Engineered for performance,0.23051140291398522
Astronaut,Hegemony,0.06989218567163108
Astronaut,Dominance,0.08536792256885789
Astronaut,Influence,0.12485557003426465
Astronaut,Control,0.15938697840861618
Astronaut,Elite,0.2542730639868385
Astronaut,Authority,0.1867602927503327
Astronaut,Sovereignty,0.11896275988534415
Astronaut,Command,0.21104234874920635
Astronaut,Impact,0.1629880214023369
Astronaut,Gravitas,0.2427774930677382
Astronaut,At the top of the hierarchy,0.14611414550178722
Astronaut,Shaping public opinion,0.05567793664281714
Astronaut,Pulling the strings,0.12288853948514883
Astronaut,A seat at the table,0.1496249739529997
Astronaut,Setting the agenda,0.10669167156480813
Astronaut,Wielding considerable power,0.1218706214046457
Astronaut,A force to be reckoned with,0.1698031280866622
Astronaut,In a position of authority,0.21350496956329762
Astronaut,Having the final say,0.09325582904991184
Astronaut,Commanding respect and attention,0.13666621465236445
Astronaut,Peril,0.15639651860854106
Astronaut,Hazard,0.19364556114045808
Astronaut,Bravery,0.21874922418043502
Astronaut,Valor,0.13464845483239282
Astronaut,Audacity,0.18340829530026323
Astronaut,Grit,0.1864355452418294
Astronaut,Daredevil,0.2548082204544921
Astronaut,Resilience,0.17620263516777668
Astronaut,Fortitude,0.12013135155378789
Astronaut,Tenacity,0.1329625960715594
Astronaut,On the front lines,0.20755840435089729
Astronaut,Facing the unknown,0.2106410822145521
Astronaut,A high-stakes game,0.1191074507647263
Astronaut,Confronting danger head-on,0.169312345824744
Astronaut,Pushing the limits of safety,0.16597925360919727
Astronaut,Where courage is essential,0.15962386708524245
Astronaut,In harm's way,0.1753453964060114
Astronaut,Against all odds,0.19156177553106613
Astronaut,A test of will,0.1543311420744673
Astronaut,Embracing the unpredictable,0.14539678719259924
Astronaut,Empathy,0.1617006936579873
Astronaut,Compassion,0.1695558427397425
Astronaut,Nurture,0.14660316328236594
Astronaut,Tenderness,0.11813929796727952
Astronaut,Support,0.18416059738335552
Astronaut,Healing,0.14366639593775554
Astronaut,Solace,0.14578249587209163
Astronaut,Guidance,0.13666361951982706
Astronaut,Mentorship,0.1486644228013942
Astronaut,Kindness,0.13913419199962349
Astronaut,A shoulder to lean on,0.14840222633969924
Astronaut,Providing emotional support,0.1073372801851394
Astronaut,The art of listening,0.08919670279404712
Astronaut,Caring for the vulnerable,0.04908052376541564
Astronaut,Making a difference in people's lives,0.11815935295241153
Astronaut,A healing touch,0.10845392348840097
Astronaut,Offering comfort and care,0.08679940054950641
Astronaut,A source of strength,0.13048027993215008
Astronaut,Building trust and rapport,0.09379252108042434
Astronaut,Fostering growth and well-being,0.0651305781977973
Astronaut,Erudition,0.10523068517245
Astronaut,Sagacity,0.09177615403171743
Astronaut,Insight,0.16847592926876145
Astronaut,Enlightenment,0.1611693558558753
Astronaut,Scholarship,0.23479159425282156
Astronaut,Genius,0.27851865763387745
Astronaut,Discernment,0.10611536681175371
Astronaut,Foresight,0.16860183857255442
Astronaut,Intuition,0.14402014467265967
Astronaut,A deep well of knowledge,0.14851539911195363
Astronaut,The pursuit of truth,0.12412243270197709
Astronaut,Expanding the boundaries of understanding,0.15585879912583087
Astronaut,A critical thinker,0.26460780655399496
Astronaut,Imparting wisdom to others,0.09001632711872966
Astronaut,A thirst for learning,0.11737065862451061
Astronaut,Master of abstract thought,0.2639548961158484
Astronaut,Solving complex problems,0.154118471410138
Astronaut,A beacon of intellectual curiosity,0.2068143483355519
Astronaut,Unraveling the mysteries of the universe,0.28421257386919596
Astronaut,Dexterity,0.15716232614388329
Astronaut,Finesse,0.133411380196258
Astronaut,Artisan,0.33229376667537724
Astronaut,Virtuoso,0.31871910420538063
Astronaut,Mastery,0.14823348656850083
Astronaut,Precision,0.18435935762984762
Astronaut,Technique,0.1389352490255567
Astronaut,Innovation,0.18389543524917146
Astronaut,Elegance,0.1605622040151797
Astronaut,Ingenuity,0.17823186322884946
Astronaut,A master of their craft,0.21986706981472487
Astronaut,Honing skills over a lifetime,0.09264631751323518
Astronaut,The beauty of handcrafted work,0.05967310560372427
Astronaut,Pushing the boundaries of artistry,0.1937212660704871
Astronaut,Technical excellence combined with creativity,0.1409362765421996
Astronaut,A legacy of craftsmanship,0.0726460054387469
Astronaut,Creating works of enduring value,0.1055470887831806
Astronaut,A passion for perfection,0.13872448426614067
Astronaut,The magic of transforming raw materials,0.0935552452320828
Astronaut,Expressing oneself through skilled labor,0.16572125141646943
Astronaut,Liberty,0.16317143707737405
Astronaut,Autonomy,0.20456374510353806
Astronaut,Self-reliance,0.1268104486265718
Astronaut,Individuality,0.16970743706934419
Astronaut,Entrepreneurship,0.1866380762960361
Astronaut,Self-determination,0.09357774499892321
Astronaut,Nonconformity,0.12981977190809865
Astronaut,Maverick,0.2548198943943535
Astronaut,Unbound,0.23129162487888646
Astronaut,Charting one's own course,0.1898321343468498
Astronaut,Answering to no one,0.1785006925461149
Astronaut,The freedom to create,0.13494680711774987
Astronaut,Breaking free from convention,0.16954995681054094
Astronaut,Living life on one's own terms,0.15666932676244896
Astronaut,A spirit of independence,0.13012896621071368
Astronaut,Embracing the unconventional,0.176731724782749
Astronaut,Forging a unique path,0.09257421237410735
Astronaut,Unconstrained by rules or expectations,0.16736477737344083
Astronaut,A pioneer of new frontiers,0.36796579988370304
Astronaut,Synergy,0.1136016107551998
Astronaut,Solidarity,0.15291197242617205
Astronaut,Unity,0.18032779237353827
Astronaut,Belonging,0.1475376371715274
Astronaut,Fellowship,0.18200108349002012
Astronaut,Cooperation,0.13625561215934323
Astronaut,Harmony,0.1493820712917564
Astronaut,Altruism,0.17131992598652745
Astronaut,Togetherness,0.1440898487641772
Astronaut,Stronger together,0.15281585258186695
Astronaut,A sense of shared purpose,0.09715236523776978
Astronaut,Building bridges between people,0.13223673001601313
Astronaut,Working towards a common goal,0.12453112559984034
Astronaut,The power of collective action,0.05460554863704942
Astronaut,A network of support,0.11344589039354286
Astronaut,Fostering a sense of community,0.04339743060929108
Astronaut,Collaboration breeds innovation,0.09642810117219232
Astronaut,United by a common cause,0.13296221074777417
Astronaut,Celebrating diversity and inclusion,0.11538387667048565
Astronaut,Prestige,0.20050198964319488
Astronaut,Legacy,0.1173235944012762
Astronaut,Icon,0.2501624086185963
Astronaut,Esteem,0.19162727757143644
Astronaut,Tradition,0.0957564706225895
Astronaut,Reputation,0.1640499700212283
Astronaut,Eminence,0.17265907046958848
Astronaut,A respected pillar of society,0.2103709209107977
Astronaut,A cultural icon,0.2405142011448342
Astronaut,An enduring legacy,0.09475445378343846
Astronaut,The face of tradition,0.1250012736505257
Astronaut,A beacon of influence,0.17910492267659053
Astronaut,Creativity,0.20047808536735906
Astronaut,Pioneer,0.35435763729207703
Astronaut,Disruption,0.1461131893948505
Astronaut,Visionary,0.3568343278828278
Astronaut,Breakthrough,0.21698017934994476
Astronaut,Catalyst,0.23769392423907235
Astronaut,Transformation,0.20852939726618075
Astronaut,A trailblazer in new ideas,0.24113007820712828
Astronaut,Champion of creative solutions,0.2273600316824774
Astronaut,The spark behind transformation,0.07495303142717734
Astronaut,A disruptor of the status quo,0.22395114738074004
Astronaut,Inventing the future,0.2102932350450295
Astronaut,Expertise,0.1903671936184102
Astronaut,Diligence,0.09572131854201289
Astronaut,Efficiency,0.15243761816985038
Astronaut,Rigor,0.1339825447000968
Astronaut,Competence,0.15882130160339566
Astronaut,Craftsmanship,0.12167500778166866
Astronaut,Embodies technical excellence,0.2393146894533364
Astronaut,Driven by precision and care,0.16768554335609334
Astronaut,An exemplar of professional rigor,0.17531004157810998
Astronaut,Reliability personified,0.18316889088647842
Astronaut,Integrity,0.14593250142181718
Astronaut,Service,0.1830676667650508
Astronaut,Community,0.14179820015373126
Astronaut,Responsibility,0.14606454700902363
Astronaut,Fairness,0.11135206322551394
Astronaut,Stewardship,0.13023865255178735
Astronaut,A champion for the community,0.19264000608867865
Astronaut,Guided by a strong ethical compass,0.1641529665380091
Astronaut,A voice for the marginalized,0.11178223792804821
Astronaut,Embodies social responsibility,0.17268565008482312
Astronaut,Driven by compassion,0.12598729334073538
Astronaut,Adaptability,0.1666504812588031
Astronaut,Flexibility,0.15165925393535842
Astronaut,Endurance,0.2227685684034821
Astronaut,Thriving amid change,0.16370101907407708
Astronaut,Resilient under pressure,0.2019944254542833
Astronaut,Methodical,0.12009535737311305
Astronaut,Systematic,0.14607346046190486
Astronaut,Streamlined for success,0.17295825214672733
Astronaut,Engineered for performance,0.19811192863264185
Athlete,Hegemony,0.11870541637662216
Athlete,Dominance,0.1811169917165751
Athlete,Influence,0.18876846842547795
Athlete,Control,0.1916137213850522
Athlete,Elite,0.35707637947524207
Athlete,Authority,0.24187530992034387
Athlete,Sovereignty,0.1338300951937766
Athlete,Command,0.17466881110596966
Athlete,Impact,0.20579688490148595
Athlete,Gravitas,0.17246722366134218
Athlete,At the top of the hierarchy,0.17909857693060277
Athlete,Shaping public opinion,0.050939718031915146
